episode,global_step,avg_reward,avg_shaped_reward,avg_reward_margin,avg_hard_block_gap,hard_replay_added,episode_no_ris_rate,episode_phase_gradient_reflector_rate,episode_reward_baseline,rx_candidate_index,rx_zone,rx_focus_selected,rx_focus_selection_prob,rx_focus_candidate_avg_gap,rx_candidate_avg_gap_after_episode,avg_actor_loss,avg_critic_loss,avg_alpha_loss,avg_alpha,avg_mean_q,avg_mean_log_prob,avg_actor_updated,avg_collection_deterministic,avg_collection_deterministic_prob,avg_exploration_scale,avg_action_noise_std,avg_effective_policy_delay,avg_actor_gate_active,avg_online_hard_step_gap,rx_block_episodes,rx_reused,eval_avg_reward,eval_avg_shaped_reward,eval_avg_reward_margin
15,120,10.781931987606038,11.071327411736188,1.9293028275343342,0.0,0,10.815053026253093,8.852629160071704,8.852629160071704,1,nlos,0.0,0.0,0.0,0.7906489461891993,-19.767119884490967,17.100160717964172,-184.70068359375,0.04961593868210912,17.70771026611328,-41.499680519104004,0.5,0.125,0.17099609375,0.1173388671875,0.00560546875,2.0,0.0,0.0,2,0.0,,,
16,128,10.781666760771243,11.071022400876172,1.9290376006995391,0.0,0,10.815053026253093,8.852629160071704,8.852629160071704,1,nlos,0.0,0.0,0.0,0.6588741218243328,-18.54126262664795,17.26191735267639,-159.88139724731445,0.0495623997412622,16.894794940948486,-33.21585178375244,0.5,0.25,0.19755859375,0.09746582031249999,0.00461328125,2.0,0.0,0.0,2,1.0,10.74397292878508,9.96712352203883,-0.37179992451867694,,,,10.74397292878508,9.96712352203883,-0.37179992451867694
17,136,10.80316960841847,8.743326253770185,-2.059843354648283,2.059843354648283,8,10.7178617595269,12.863012963066753,12.863012963066753,0,nlos,0.0,0.0,0.0,2.059843354648283,-19.061686515808105,18.897228240966797,-151.46654510498047,0.049512146040797234,17.556400299072266,-30.39807415008545,0.5,0.125,0.22412109375,0.10997558593750001,0.00515234375,2.0,0.0,2.0561682292627426,2,0.0,,,
18,144,10.775233888845808,8.68745481462486,-2.087779074220945,2.087779074220945,8,10.7178617595269,12.863012963066753,12.863012963066753,0,nlos,0.0,0.0,0.0,2.073811214434614,-17.414738178253174,28.632517337799072,-155.27489471435547,0.049464528914541006,15.849141120910645,-31.64811420440674,0.5,0.25,0.25068359375,0.09130859375,0.004234375,2.0,0.0,2.063825861585973,2,1.0,10.73738151074094,9.822984673097404,-0.4873015827608236,,,,10.73738151074094,9.822984673097404,-0.4873015827608236
19,152,10.802604691993533,10.48095718128661,-0.3216475107069261,0.3216475107069261,0,10.812548317581342,11.12425220270046,11.12425220270046,1,nlos,0.0,0.0,0.0,0.6106988916647033,-17.349639892578125,25.291722297668457,-208.67303848266602,0.04941719397902489,14.908808946609497,-49.387611389160156,0.5,0.25,0.27724609375,0.088134765625,0.004039062499999999,2.0,0.0,0.32014457623090137,2,0.0,,,
20,160,10.801588344676958,10.478924486653456,-0.3226638580235015,0.3226638580235015,0,10.812548317581342,11.12425220270046,11.12425220270046,1,nlos,0.0,0.0,0.0,0.574694512459553,-18.856362342834473,19.741991758346558,-236.9510154724121,0.04936625715345144,15.955005645751953,-58.76430130004883,0.5,0.125,0.30380859374999997,0.09956542968750001,0.00451171875,2.0,0.0,0.323582567684761,2,1.0,12.316041078022295,11.48469069155053,-0.3898329124577842,17.04901579061372,17.04901579061372,0.0,10.738382840491822,9.629915658529464,-0.5197772166103789
21,168,10.801108860406474,9.836983624366262,-0.9641252360402071,0.9641252360402071,0,10.725900674971074,11.765234096446681,11.765234096446681,0,nlos,0.0,0.0,0.0,1.703915888303145,-18.876827716827393,20.907607555389404,-243.62505722045898,0.049311238806694746,15.870731115341187,-60.95305252075195,0.5,0.25,0.33037109375,0.08235839843750001,0.0036835937500000002,2.0,0.0,0.9694672708876082,2,0.0,,,
22,176,10.817830701379005,9.87042730631133,-0.9474033950676759,0.9474033950676759,0,10.725900674971074,11.765234096446681,11.765234096446681,0,nlos,0.0,0.0,0.0,1.5147877649942778,-19.06281089782715,18.49657654762268,-248.37920379638672,0.049253204837441444,15.98399567604065,-62.50068187713623,0.5,0.125,0.35693359375,0.09245605468750001,0.004074218750000001,2.0,0.0,0.9349543219790906,2,1.0,12.328299003575035,11.589533944444117,-0.2937770278707599,17.04901579061372,17.04901579061372,0.0,10.754726741228808,9.769706662387582,-0.39170270382767985
23,184,10.807625322553397,11.122180298286235,2.0970331715522637,0.0,0,10.716414496964367,8.710592151001133,8.710592151001133,0,nlos,0.0,0.0,0.0,1.2118302119954223,-19.634159564971924,17.364582300186157,-242.75193405151367,0.04919315408915281,16.652623653411865,-60.599130630493164,0.5,0.125,0.38349609375,0.08858398437500001,0.0038359375000000004,2.0,0.0,0.0,2,0.0,,,
24,192,10.781991317816221,11.092701192838483,2.0713991668150875,0.0,0,10.716414496964367,8.710592151001133,8.710592151001133,0,nlos,0.0,0.0,0.0,1.0098585099961852,-19.717588424682617,18.007482409477234,-218.2633285522461,0.049132537096738815,17.14066743850708,-52.4390172958374,0.5,0.5,0.41005859375,0.048833007812499996,0.00208203125,2.0,0.0,0.0,2,1.0,12.31921308112178,11.553877712071769,-0.4702391819267535,17.04901579061372,17.04901579061372,0.0,10.742612177957803,9.722165019224454,-0.626985575902338
